name,team_country,team_confederation,position,club,club_country,birth_date,birth_city,birth_country,birth_lat,birth_lon,caps,goals,is_foreign_born,birth_country_known
Ryan Thomas,New Zealand,OFC,Midfielder,PEC Zwolle,Netherlands,1994-12-20,Te Puke,New Zealand,-37.783333333333,176.31666666667,25,3,false,true
Callan Elliot,New Zealand,OFC,Defender,Auckland FC,New Zealand,1999-07-07,Scotland,United Kingdom,57.0,-5.0,11,0,true,true
Lachlan Bayliss,New Zealand,OFC,Midfielder,Newcastle Jets,Australia,2002-07-24,Darwin,Australia,-12.438055555556,130.84111111111,4,0,true,true
Tommy Smith,New Zealand,OFC,Defender,Braintree Town,England,1990-03-31,Macclesfield,United Kingdom,53.2581,-2.1274,56,2,true,true
Vozinha,Cape Verde,CAF,Goalkeeper,Chaves,Portugal,1986-06-03,Mindelo,Cape Verde,16.891352777778,-24.987983333333,90,0,false,true
Stopira,Cape Verde,CAF,Defender,Torreense,Portugal,1988-05-20,Praia,Cape Verde,14.917719444444,-23.509155555556,61,4,false,true
Diney,Cape Verde,CAF,Defender,Al Bataeh,United Arab Emirates,1995-01-17,Tarrafal,Cape Verde,15.266666666667,-23.75,32,2,false,true
Pico,Cape Verde,CAF,Defender,Shamrock Rovers,"",1992-06-17,Crumlin,Ireland,53.324,-6.329,45,0,true,true
Logan Costa,Cape Verde,CAF,Defender,Villarreal,Spain,2001-04-01,Saint-Denis,France,48.935555555556,2.3538888888889,28,0,true,true
Kevin Pina,Cape Verde,CAF,Midfielder,Krasnodar,Russia,1997-01-27,Praia,Cape Verde,14.917719444444,-23.509155555556,31,3,false,true
Jovane Cabral,Cape Verde,CAF,Midfielder,Estrela Amadora,Portugal,1998-06-14,Assomada,Cape Verde,15.094880555556,-23.665394444444,29,3,false,true
João Paulo,Cape Verde,CAF,Midfielder,FCSB,Romania,1998-05-26,Ribeira Grande,Cape Verde,17.182744444444,-25.065494444444,41,1,false,true
Gilson Benchimol,Cape Verde,CAF,Forward,Akron Tolyatti,Russia,2001-12-29,Praia,Cape Verde,14.917719444444,-23.509155555556,21,6,false,true
Jamiro Monteiro,Cape Verde,CAF,Midfielder,PEC Zwolle,Netherlands,1993-11-23,Rotterdam,Netherlands,51.92,4.48,55,5,true,true
Garry Rodrigues,Cape Verde,CAF,Midfielder,Apollon Limassol,Cyprus,1990-11-27,Rotterdam,Netherlands,51.92,4.48,61,10,true,true
Márcio Rosa,Cape Verde,CAF,Goalkeeper,Montana,Bulgaria,1997-02-23,Praia,Cape Verde,14.917719444444,-23.509155555556,11,0,false,true
Sidny Lopes Cabral,Cape Verde,CAF,Defender,Benfica,Portugal,2002-09-18,Rotterdam,Netherlands,51.92,4.48,11,3,true,true
Deroy Duarte,Cape Verde,CAF,Midfielder,Ludogorets Razgrad,Bulgaria,1999-07-04,Rotterdam,Netherlands,51.92,4.48,33,0,true,true
Laros Duarte,Cape Verde,CAF,Midfielder,Puskás Akadémia,Hungary,1997-02-28,Rotterdam,Netherlands,51.92,4.48,20,1,true,true
Yannick Semedo,Cape Verde,CAF,Midfielder,Farense,Portugal,1995-12-29,Praia,Cape Verde,14.917719444444,-23.509155555556,11,1,false,true
Willy Semedo,Cape Verde,CAF,Midfielder,Omonia,Cyprus,1994-04-27,Montfermeil,France,48.898333333333,2.5647222222222,38,3,true,true
Telmo Arcanjo,Cape Verde,CAF,Midfielder,Vitória de Guimarães,Portugal,2001-06-21,Lisbon,Portugal,38.708042,-9.139016,16,1,true,true
Dailon Livramento,Cape Verde,CAF,Forward,Casa Pia,Portugal,2001-05-04,Rotterdam,Netherlands,51.92,4.48,22,7,true,true
Ryan Mendes,Cape Verde,CAF,Forward,Iğdır,Turkey,1990-01-08,Mindelo,Cape Verde,16.891352777778,-24.987983333333,96,22,false,true
Nuno da Costa,Cape Verde,CAF,Midfielder,İstanbul Başakşehir,Turkey,1991-02-10,Praia,Cape Verde,14.917719444444,-23.509155555556,9,2,false,true
Steven Moreira,Cape Verde,CAF,Defender,Columbus Crew,United States,1994-08-13,Noisy-le-Grand,France,48.843888888889,2.5580555555556,20,0,true,true
CJ dos Santos,Cape Verde,CAF,Goalkeeper,San Diego FC,United States,2000-08-24,Philadelphia,United States,39.952777777778,-75.163611111111,1,0,true,true
Wagner Pina,Cape Verde,CAF,Defender,Trabzonspor,Turkey,2002-11-03,Lisbon,Portugal,38.708042,-9.139016,14,0,true,true
Kelvin Pires,Cape Verde,CAF,Defender,SJK,Finland,2000-06-05,Cape Verde,Cape Verde,15.3,-23.7,6,1,false,true
Hélio Varela,Cape Verde,CAF,Midfielder,Maccabi Tel Aviv,Israel,2002-05-03,Almada,Portugal,38.68027778,-9.15833333,21,0,true,true
Nawaf Al-Aqidi,Saudi Arabia,AFC,Goalkeeper,Al-Nassr,Saudi Arabia,2000-05-10,Riyadh,Saudi Arabia,24.65,46.71,24,0,false,true
Ali Majrashi,Saudi Arabia,AFC,Defender,Al-Ahli,Saudi Arabia,1999-10-02,Saudi Arabia,Saudi Arabia,23.716667,44.116667,21,0,false,true
Ali Lajami,Saudi Arabia,AFC,Defender,Al-Hilal,Saudi Arabia,1996-04-24,Qatif governorate,Saudi Arabia,26.568483,50.008851,24,1,false,true
Abdulelah Al-Amri,Saudi Arabia,AFC,Defender,Al-Nassr,Saudi Arabia,1997-01-15,Ta'if,Saudi Arabia,21.266666666667,40.416666666667,44,1,false,true
Hassan Al-Tambakti,Saudi Arabia,AFC,Defender,Al-Hilal,Saudi Arabia,1999-02-09,Riyadh,Saudi Arabia,24.65,46.71,54,1,false,true
Nasser Al-Dawsari,Saudi Arabia,AFC,Midfielder,Al-Hilal,Saudi Arabia,1998-12-19,Saudi Arabia,Saudi Arabia,23.716667,44.116667,47,1,false,true
Musab Al-Juwayr,Saudi Arabia,AFC,Midfielder,Al-Qadsiah,Saudi Arabia,2003-06-20,Riyadh,Saudi Arabia,24.65,46.71,37,6,false,true
Ayman Yahya,Saudi Arabia,AFC,Forward,Al-Nassr,Saudi Arabia,2001-05-14,Riyadh,Saudi Arabia,24.65,46.71,26,0,false,true
Firas Al-Buraikan,Saudi Arabia,AFC,Forward,Al-Ahli,Saudi Arabia,2000-05-14,Riyadh,Saudi Arabia,24.65,46.71,72,16,false,true
Salem Al-Dawsari,Saudi Arabia,AFC,Forward,Al-Hilal,Saudi Arabia,1991-08-19,Riyadh,Saudi Arabia,24.65,46.71,111,27,false,true
Saleh Al-Shehri,Saudi Arabia,AFC,Forward,Al-Ittihad,Saudi Arabia,1993-11-01,Jeddah,Saudi Arabia,21.542777777778,39.172777777778,59,17,false,true
Saud Abdulhamid,Saudi Arabia,AFC,Defender,Lens,France,1999-07-18,Jeddah,Saudi Arabia,21.542777777778,39.172777777778,55,1,false,true
Nawaf Boushal,Saudi Arabia,AFC,Defender,Al-Nassr,Saudi Arabia,1999-09-16,Qatif,Saudi Arabia,26.575152679065386,49.996856667284334,27,0,false,true
Hassan Kadesh,Saudi Arabia,AFC,Defender,Al-Ittihad,Saudi Arabia,1992-09-26,Saudi Arabia,Saudi Arabia,23.716667,44.116667,21,2,false,true
Abdullah Al-Khaibari,Saudi Arabia,AFC,Midfielder,Al-Nassr,Saudi Arabia,1996-08-16,Saudi Arabia,Saudi Arabia,23.716667,44.116667,42,0,false,true
Ziyad Al-Johani,Saudi Arabia,AFC,Midfielder,Al-Ahli,Saudi Arabia,2001-11-11,Jeddah,Saudi Arabia,21.542777777778,39.172777777778,12,0,false,true
Khalid Al-Ghannam,Saudi Arabia,AFC,Forward,Al-Ettifaq,Saudi Arabia,2000-11-08,Khobar,Saudi Arabia,26.3,50.216666666667,7,0,false,true
Alaa Al-Hejji,Saudi Arabia,AFC,Midfielder,Neom,Saudi Arabia,1995-12-03,Sakakah,Saudi Arabia,29.96972222222222,40.2,3,0,false,true
Abdullah Al-Hamdan,Saudi Arabia,AFC,Forward,Al-Nassr,Saudi Arabia,1999-09-13,Riyadh,Saudi Arabia,24.65,46.71,52,13,false,true
Sultan Mandash,Saudi Arabia,AFC,Forward,Al-Hilal,Saudi Arabia,1994-10-17,Jeddah,Saudi Arabia,21.542777777778,39.172777777778,7,2,false,true
Mohammed Al-Owais,Saudi Arabia,AFC,Goalkeeper,Al-Ula,Saudi Arabia,1991-10-10,Al-Ahsa Oasis,Saudi Arabia,25.429444,49.621944,65,0,false,true
Ahmed Al-Kassar,Saudi Arabia,AFC,Goalkeeper,Al-Qadsiah,Saudi Arabia,1991-05-08,Qatif governorate,Saudi Arabia,26.568483,50.008851,9,0,false,true
Mohamed Kanno,Saudi Arabia,AFC,Midfielder,Al-Hilal,Saudi Arabia,1994-09-22,Saudi Arabia,Saudi Arabia,23.716667,44.116667,79,8,false,true
Moteb Al-Harbi,Saudi Arabia,AFC,Defender,Al-Hilal,Saudi Arabia,2000-02-20,Saudi Arabia,Saudi Arabia,23.716667,44.116667,13,0,false,true
Jehad Thakri,Saudi Arabia,AFC,Defender,Al-Qadsiah,Saudi Arabia,2001-07-21,Khobar,Saudi Arabia,26.3,50.216666666667,8,0,false,true
Mohammed Abu Al-Shamat,Saudi Arabia,AFC,Defender,Al-Qadsiah,Saudi Arabia,2002-08-11,Jeddah,Saudi Arabia,21.542777777778,39.172777777778,8,0,false,true
David Raya,Spain,UEFA,Goalkeeper,Arsenal,England,1995-09-15,Barcelona,Spain,41.3825,2.1769444444444,13,0,false,true
Marc Pubill,Spain,UEFA,Defender,Atlético Madrid,Spain,2003-06-20,Terrassa,Spain,41.561111111111,2.0080555555556,2,0,false,true
Álex Grimaldo,Spain,UEFA,Defender,Bayer Leverkusen,Germany,1995-09-20,Valencia,Spain,39.47,-0.3763888888888889,14,0,false,true
Eric García,Spain,UEFA,Defender,Barcelona,Spain,2001-01-09,Martorell,Spain,41.47402,1.93062,21,0,false,true
Marcos Llorente,Spain,UEFA,Defender,Atlético Madrid,Spain,1995-01-30,Barcelona,Spain,41.3825,2.1769444444444,24,0,false,true
Mikel Merino,Spain,UEFA,Midfielder,Arsenal,England,1996-06-22,Pamplona,Spain,42.816666666667,-1.65,43,10,false,true
Ferran Torres,Spain,UEFA,Forward,Barcelona,Spain,2000-02-29,Foios,Spain,39.538611111111,-0.35666666666667,57,24,false,true
Fabián Ruiz,Spain,UEFA,Midfielder,Paris Saint-Germain,France,1996-04-03,Los Palacios y Villafranca,Spain,37.16,-5.9236111111111,42,6,false,true
Gavi,Spain,UEFA,Midfielder,Barcelona,Spain,2004-08-05,Los Palacios y Villafranca,Spain,37.16,-5.9236111111111,30,5,false,true
Dani Olmo,Spain,UEFA,Forward,Barcelona,Spain,1998-05-07,Terrassa,Spain,41.561111111111,2.0080555555556,50,12,false,true
Yéremy Pino,Spain,UEFA,Forward,Crystal Palace,England,2002-10-20,Las Palmas de Gran Canaria,Spain,28.127222222222,-15.431388888889,23,4,false,true
Pedro Porro,Spain,UEFA,Defender,Tottenham Hotspur,England,1999-09-13,Don Benito,Spain,38.95,-5.85,18,0,false,true
Joan Garcia,Spain,UEFA,Goalkeeper,Barcelona,Spain,2001-05-04,Sallent de Llobregat,Spain,41.8259065,1.8948758,2,0,false,true
Aymeric Laporte,Spain,UEFA,Defender,Athletic Bilbao,Spain,1994-05-27,Agen,France,44.203055555556,0.61861111111111,46,2,true,true
Álex Baena,Spain,UEFA,Midfielder,Atlético Madrid,Spain,2001-07-20,Roquetas de Mar,Spain,36.781388888889,-2.6147222222222,17,2,false,true
Rodri,Spain,UEFA,Midfielder,Manchester City,England,1996-06-22,Madrid,Spain,40.41694444444445,-3.703333333333333,62,4,false,true
Nico Williams,Spain,UEFA,Forward,Athletic Bilbao,Spain,2002-07-12,Pamplona,Spain,42.816666666667,-1.65,30,6,false,true
Martín Zubimendi,Spain,UEFA,Midfielder,Arsenal,England,1999-02-02,San Sebastián,Spain,43.32,-1.98,26,3,false,true
Lamine Yamal,Spain,UEFA,Forward,Barcelona,Spain,2007-07-13,Esplugues de Llobregat,Spain,41.376666666667,2.0858333333333,25,6,false,true
Pedri,Spain,UEFA,Midfielder,Barcelona,Spain,2002-11-25,Tegueste,Spain,28.5232609,-16.3407638,41,6,false,true
Mikel Oyarzabal,Spain,UEFA,Forward,Real Sociedad,Spain,1997-04-21,Eibar,Spain,43.1842839,-2.4732748,53,25,false,true
Pau Cubarsí,Spain,UEFA,Defender,Barcelona,Spain,2007-01-22,Estanyol,Spain,41.9411416667,2.74058055556,12,0,false,true
Unai Simón,Spain,UEFA,Goalkeeper,Athletic Bilbao,Spain,1997-06-11,Vitoria-Gasteiz,Spain,42.846666666667,-2.6730555555556,58,0,false,true
Marc Cucurella,Spain,UEFA,Defender,Chelsea,England,1998-07-22,Alella,Spain,41.49527777777778,2.2958333333333334,24,1,false,true
Víctor Muñoz,Spain,UEFA,Forward,Osasuna,Spain,2003-07-13,Barcelona,Spain,41.3825,2.1769444444444,2,1,false,true
Borja Iglesias,Spain,UEFA,Forward,Celta Vigo,Spain,1993-01-17,Santiago de Compostela,Spain,42.883333333333,-8.5333333333333,8,0,false,true
Sergio Rochet,Uruguay,CONMEBOL,Goalkeeper,Internacional,Brazil,1993-03-23,Nueva Palmira,Uruguay,-33.86999,-58.40796,35,0,false,true
José María Giménez,Uruguay,CONMEBOL,Defender,Atlético Madrid,Spain,1995-01-20,Canelones,Uruguay,-34.52426388888889,-56.281752777777776,99,8,false,true
Sebastián Cáceres,Uruguay,CONMEBOL,Defender,América,Mexico,1999-08-18,Montevideo,Uruguay,-34.90591666666667,-56.19131111111111,24,0,false,true
Ronald Araújo,Uruguay,CONMEBOL,Defender,Barcelona,Spain,1999-03-07,Rivera,Uruguay,-30.90008611111111,-55.540816666666665,27,1,false,true
Manuel Ugarte,Uruguay,CONMEBOL,Midfielder,Manchester United,England,2001-04-11,Montevideo,Uruguay,-34.90591666666667,-56.19131111111111,36,1,false,true
Rodrigo Bentancur,Uruguay,CONMEBOL,Midfielder,Tottenham Hotspur,England,1997-06-25,Colonia del Sacramento,Uruguay,-34.46988611111111,-57.84336944444444,74,3,false,true
Nicolás de la Cruz,Uruguay,CONMEBOL,Midfielder,Flamengo,Brazil,1997-06-01,Montevideo,Uruguay,-34.90591666666667,-56.19131111111111,34,5,false,true
Federico Valverde,Uruguay,CONMEBOL,Midfielder,Real Madrid,Spain,1998-07-22,Montevideo,Uruguay,-34.90591666666667,-56.19131111111111,73,9,false,true
Darwin Núñez,Uruguay,CONMEBOL,Forward,Al-Hilal,Saudi Arabia,1999-06-24,Artigas,Uruguay,-30.398441666666667,-56.46380833333333,38,13,false,true
Giorgian de Arrascaeta,Uruguay,CONMEBOL,Midfielder,Flamengo,Brazil,1994-06-01,Nuevo Berlín,Uruguay,-32.979166666667,-58.052777777778,60,13,false,true
Facundo Pellistri,Uruguay,CONMEBOL,Forward,Panathinaikos,Greece,2001-12-20,Montevideo,Uruguay,-34.90591666666667,-56.19131111111111,39,2,false,true
Santiago Mele,Uruguay,CONMEBOL,Goalkeeper,Monterrey,Mexico,1997-09-06,Montevideo,Uruguay,-34.90591666666667,-56.19131111111111,8,0,false,true
Guillermo Varela,Uruguay,CONMEBOL,Defender,Flamengo,Brazil,1993-03-24,Montevideo,Uruguay,-34.90591666666667,-56.19131111111111,28,0,false,true
Agustín Canobbio,Uruguay,CONMEBOL,Midfielder,Fluminense,Brazil,1998-10-01,Montevideo,Uruguay,-34.90591666666667,-56.19131111111111,15,1,false,true
Emiliano Martínez,Uruguay,CONMEBOL,Midfielder,Palmeiras,Brazil,1999-08-17,Punta del Este,Uruguay,-34.95573853238412,-54.93811503010452,10,0,false,true
Mathías Olivera,Uruguay,CONMEBOL,Defender,Napoli,Italy,1997-10-31,Montevideo,Uruguay,-34.90591666666667,-56.19131111111111,35,2,false,true
Matías Viña,Uruguay,CONMEBOL,Defender,River Plate,Argentina,1997-11-09,Empalme Olmos,Uruguay,-34.695833333333,-55.893611111111,43,1,false,true
Brian Rodríguez,Uruguay,CONMEBOL,Forward,América,Mexico,2000-05-20,Tranqueras,Uruguay,-31.183333333333,-55.766666666667,32,4,false,true
Rodrigo Aguirre,Uruguay,CONMEBOL,Forward,Tigres UANL,Mexico,1994-10-01,Montevideo,Uruguay,-34.90591666666667,-56.19131111111111,10,3,false,true
Maximiliano Araújo,Uruguay,CONMEBOL,Midfielder,Sporting CP,Portugal,2000-02-15,Montevideo,Uruguay,-34.90591666666667,-56.19131111111111,28,3,false,true
Federico Viñas,Uruguay,CONMEBOL,Forward,Oviedo,Spain,1998-06-30,Montevideo,Uruguay,-34.90591666666667,-56.19131111111111,11,2,false,true
Joaquín Piquerez,Uruguay,CONMEBOL,Midfielder,Palmeiras,Brazil,1998-08-24,Montevideo,Uruguay,-34.90591666666667,-56.19131111111111,19,0,false,true
Fernando Muslera,Uruguay,CONMEBOL,Goalkeeper,Estudiantes,Argentina,1986-06-16,Buenos Aires,Argentina,-34.599722222222,-58.381944444444,134,0,true,true
Santiago Bueno,Uruguay,CONMEBOL,Defender,Wolverhampton Wanderers,England,1998-11-09,Montevideo,Uruguay,-34.90591666666667,-56.19131111111111,8,0,false,true
Juan Manuel Sanabria,Uruguay,CONMEBOL,Midfielder,Real Salt Lake,United States,2000-03-29,Florida,United States,28.133333333333,-81.631666666667,5,1,true,true
Rodrigo Zalazar,Uruguay,CONMEBOL,Midfielder,Braga,Portugal,1999-08-12,Albacete,Spain,38.995555555556,-1.8558333333333,8,2,true,true
Brice Samba,France,UEFA,Goalkeeper,Rennes,France,1994-04-25,Linzolo,Republic of the Congo,-4.413611111111111,15.106944444444444,4,0,true,true
Malo Gusto,France,UEFA,Defender,Chelsea,England,2003-05-19,Décines-Charpieu,France,45.768611111111,4.9588888888889,11,0,false,true
Lucas Digne,France,UEFA,Defender,Aston Villa,England,1993-07-20,Meaux,France,48.959444444444,2.8877777777778,58,0,false,true
Dayot Upamecano,France,UEFA,Defender,Bayern Munich,Germany,1998-10-27,Évreux,France,49.023333333333,1.1525,38,2,false,true
Jules Koundé,France,UEFA,Defender,Barcelona,Spain,1998-11-12,14th arrondissement of Paris,France,48.833022222222,2.3268888888889,48,0,false,true
Manu Koné,France,UEFA,Midfielder,Roma,Italy,2001-05-17,Colombes,France,48.923611111111,2.2522222222222,14,0,false,true
Ousmane Dembélé,France,UEFA,Forward,Paris Saint-Germain,France,1997-05-15,Vernon,France,49.091666666667,1.485,59,7,false,true
Aurélien Tchouaméni,France,UEFA,Midfielder,Real Madrid,Spain,2000-01-27,Rouen,France,49.443055555556,1.1025,46,3,false,true
Marcus Thuram,France,UEFA,Forward,Inter Milan,Italy,1997-08-06,Parma,Italy,44.801472222222,10.328,34,3,true,true
Kylian Mbappé,France,UEFA,Forward,Real Madrid,Spain,1998-12-20,Paris,France,48.85666666666667,2.352222222222222,98,56,false,true
Michael Olise,France,UEFA,Forward,Bayern Munich,Germany,2001-12-12,London,Roman Empire,51.507222222222,-0.1275,17,7,false,true
Bradley Barcola,France,UEFA,Forward,Paris Saint-Germain,France,2002-09-02,Villeurbanne,France,45.766111111111,4.8794444444444,20,3,false,true
N'Golo Kanté,France,UEFA,Midfielder,Fenerbahçe,Turkey,1991-03-29,Paris,France,48.85666666666667,2.352222222222222,69,2,false,true
Adrien Rabiot,France,UEFA,Midfielder,Milan,Italy,1995-04-03,Saint-Maurice,France,48.818333333333,2.4347222222222,59,7,false,true
Ibrahima Konaté,France,UEFA,Defender,Liverpool,England,1999-05-25,Paris,France,48.85666666666667,2.352222222222222,28,0,false,true
Mike Maignan,France,UEFA,Goalkeeper,Milan,Italy,1995-07-03,Cayenne,France,4.9386111111111,-52.335,40,0,false,true
William Saliba,France,UEFA,Defender,Arsenal,England,2001-03-24,Bondy,France,48.902777777778,2.4836111111111,32,0,false,true
Warren Zaïre-Emery,France,UEFA,Midfielder,Paris Saint-Germain,France,2006-03-08,Montreuil,France,48.860277777778,2.4430555555556,11,1,false,true
Théo Hernandez,France,UEFA,Defender,Al-Hilal,Saudi Arabia,1997-10-06,Marseille,France,43.296666666667,5.3763888888889,44,2,false,true
Désiré Doué,France,UEFA,Forward,Paris Saint-Germain,France,2005-06-03,Angers,France,47.472777777778,-0.55555555555556,7,2,false,true
Lucas Hernandez,France,UEFA,Defender,Paris Saint-Germain,France,1996-02-14,Marseille,France,43.296666666667,5.3763888888889,42,0,false,true
Jean-Philippe Mateta,France,UEFA,Forward,Crystal Palace,England,1997-06-28,Sevran,France,48.941388888889,2.5227777777778,4,2,false,true
Robin Risser,France,UEFA,Goalkeeper,Lens,France,2004-12-02,Colmar,France,48.081111111111,7.355,0,0,false,true
Rayan Cherki,France,UEFA,Midfielder,Manchester City,England,2003-08-17,Lyon,France,45.7675,4.835,7,2,false,true
Maghnes Akliouche,France,UEFA,Midfielder,Monaco,France,2002-02-25,Tremblay-en-France,France,48.956111111111,2.5763888888889,9,1,false,true
Maxence Lacroix,France,UEFA,Defender,Crystal Palace,England,2000-04-06,Villeneuve-Saint-Georges,France,48.7325,2.4497222222222,4,0,false,true
Fahad Talib,Iraq,AFC,Goalkeeper,Al-Talaba,Iraq,1994-10-21,Baghdad,Iraq,33.31527777777778,44.36611111111111,21,0,false,true
Rebin Sulaka,Iraq,AFC,Defender,Port,Thailand,1992-04-12,Ankawa,Iraq,36.229166666667,43.993611111111,56,1,false,true
Hussein Ali,Iraq,AFC,Defender,Pogoń Szczecin,Poland,2002-03-01,Malmö,Sweden,55.583333333333336,13.0,27,1,true,true
Zaid Tahseen,Iraq,AFC,Defender,Pakhtakor,Uzbekistan,2001-01-29,Najaf,Iraq,32.028951,44.339621,28,1,false,true
Akam Hashim,Iraq,AFC,Defender,Al-Zawraa,Iraq,1998-08-16,Erbil,Iraq,36.191111111111,44.009444444444,14,1,false,true
Manaf Younis,Iraq,AFC,Defender,Al-Shorta,Iraq,1996-11-16,Tikrit,Iraq,34.6,43.683333333333,34,1,false,true
Youssef Amyn,Iraq,AFC,Midfielder,AEK Larnaca,Cyprus,2003-08-21,Essen,Germany,51.450833333333,7.0130555555556,27,2,true,true
Ibrahim Bayesh,Iraq,AFC,Midfielder,Al Dhafra,United Arab Emirates,2000-05-01,Iraq,Iraq,33.0,43.0,76,8,false,true
Ali Al-Hamadi,Iraq,AFC,Forward,Luton Town,England,2002-03-01,Maysan Governorate,Iraq,31.9,47.033333333333,20,5,false,true
Mohanad Ali,Iraq,AFC,Forward,Dibba,United Arab Emirates,2000-06-20,Baghdad,Iraq,33.31527777777778,44.36611111111111,72,27,false,true
Ahmed Qasem,Iraq,AFC,Forward,Nashville SC,United States,2003-07-12,Sweden,"",61.0,15.0,3,0,false,false
Jalal Hassan,Iraq,AFC,Goalkeeper,Al-Zawraa,Iraq,1991-05-18,Al Diwaniyah,Iraq,31.989166666667,44.924722222222,102,0,false,true
Ali Yousif,Iraq,AFC,Forward,Al-Talaba,Iraq,1996-01-19,Iraq,Iraq,33.0,43.0,7,1,false,true
Zidane Iqbal,Iraq,AFC,Midfielder,Utrecht,Netherlands,2003-04-27,Manchester,United Kingdom,53.466666666667,-2.2333333333333,25,2,true,true
Ahmed Maknzi,Iraq,AFC,Defender,Al-Karma,Iraq,2001-09-24,Baghdad,Iraq,33.31527777777778,44.36611111111111,7,0,false,true
Amir Al-Ammari,Iraq,AFC,Midfielder,Cracovia,Poland,1997-07-27,Jönköping,Sweden,57.783333333333,14.166666666667,51,3,true,true
Ali Jasim,Iraq,AFC,Forward,Al-Najma,Saudi Arabia,2004-01-20,Baghdad,Iraq,33.31527777777778,44.36611111111111,36,2,false,true
Aymen Hussein,Iraq,AFC,Forward,Al-Karma,Iraq,1996-03-22,Hawija,Iraq,35.323249,43.7739944,95,33,false,true
Kevin Yakob,Iraq,AFC,Midfielder,AGF,Denmark,2000-10-10,Gothenburg,Sweden,57.7075,11.9675,9,0,true,true
Aimar Sher,Iraq,AFC,Midfielder,Sarpsborg 08,Norway,2002-12-20,Iraq,Iraq,33.0,43.0,7,0,false,true
Marko Farji,Iraq,AFC,Forward,Venezia,Italy,2004-03-16,Grimstad,Norway,58.351944444444,8.5444444444444,12,0,true,true
Ahmed Basil,Iraq,AFC,Goalkeeper,Al-Shorta,Iraq,1996-08-19,Baghdad,Iraq,33.31527777777778,44.36611111111111,16,0,false,true
Merchas Doski,Iraq,AFC,Defender,Viktoria Plzeň,Czech Republic,1999-12-07,Hanover,Germany,52.374444444444,9.7386111111111,31,1,true,true
Zaid Ismail,Iraq,AFC,Midfielder,Al-Talaba,Iraq,2002-01-03,Diyala Governorate,Iraq,33.883333333333,45.066666666667,6,0,false,true
Mustafa Saadoon,Iraq,AFC,Defender,Al-Shorta,Iraq,2001-05-25,Iraq,Iraq,33.0,43.0,17,0,false,true
Frans Putros,Iraq,AFC,Defender,Persib,Indonesia,1993-07-14,Aarhus,Denmark,56.156388888889,10.209722222222,28,0,true,true
Ørjan Nyland,Norway,UEFA,Goalkeeper,Sevilla,Spain,1990-09-10,Volda Municipality,Norway,62.14678,6.068,71,0,false,true
Morten Thorsby,Norway,UEFA,Midfielder,Cremonese,Italy,1996-05-05,Oslo,Norway,59.913333333333334,10.738888888888889,31,0,false,true
Kristoffer Ajer,Norway,UEFA,Defender,Brentford,England,1998-04-17,Rælingen,Norway,59.889166666667,11.075277777778,52,2,false,true
Leo Østigård,Norway,UEFA,Defender,Genoa,Italy,1999-11-28,Molde Municipality,Norway,62.733333,7.183333,38,1,false,true
David Møller Wolfe,Norway,UEFA,Defender,Wolverhampton Wanderers,England,2002-04-23,Bergen,Norway,60.3925,5.3233333333333,22,1,false,true
Patrick Berg,Norway,UEFA,Midfielder,Bodø/Glimt,Norway,1997-11-24,Bodø,Norway,67.28267,14.37513,43,0,false,true
Alexander Sørloth,Norway,UEFA,Forward,Atlético Madrid,Spain,1995-12-05,Trondheim,Norway,63.44,10.4,72,26,false,true
Sander Berge,Norway,UEFA,Midfielder,Fulham,England,1998-02-14,Bærum Municipality,Norway,59.8904,10.526,66,1,false,true
Erling Haaland,Norway,UEFA,Forward,Manchester City,England,2000-07-21,Leeds,United Kingdom,53.7975,-1.5436111111111113,50,55,true,true
Martin Ødegaard,Norway,UEFA,Midfielder,Arsenal,England,1998-12-17,Drammen,Norway,59.74536111111111,10.205969444444445,68,5,false,true
Jørgen Strand Larsen,Norway,UEFA,Forward,Crystal Palace,England,2000-02-06,Halden,Norway,59.126389,11.482778,28,6,false,true
Sander Tangvik,Norway,UEFA,Goalkeeper,Hamburger SV,Germany,2002-11-29,Trondheim,Norway,63.44,10.4,0,0,false,true
Egil Selvik,Norway,UEFA,Goalkeeper,Watford,England,1997-07-30,Sandnes Municipality,Norway,58.845,5.829444,7,0,false,true
Fredrik Aursnes,Norway,UEFA,Midfielder,Benfica,Portugal,1995-12-10,Hareid,Norway,62.364166666667,6.0013888888889,22,1,false,true
Fredrik André Bjørkan,Norway,UEFA,Defender,Bodø/Glimt,Norway,1998-08-21,Bodø Municipality,Norway,67.28305555555555,14.383055555555556,21,1,false,true
Marcus Holmgren Pedersen,Norway,UEFA,Defender,Torino,Italy,2000-07-16,Hammerfest,Norway,70.66336,23.68209,32,0,false,true
Torbjørn Heggem,Norway,UEFA,Defender,Bologna,Italy,1999-01-12,Trondheim,Norway,63.44,10.4,15,0,false,true
Kristian Thorstvedt,Norway,UEFA,Midfielder,Sassuolo,Italy,1999-03-13,Stavanger,Norway,58.97,5.731388888888889,37,4,false,true
Thelo Aasgaard,Norway,UEFA,Midfielder,Rangers,Scotland,2002-05-02,Liverpool,United Kingdom,53.407222222222224,-2.9916666666666667,8,5,true,true
Antonio Nusa,Norway,UEFA,Midfielder,RB Leipzig,Germany,2005-04-17,Langhus,Norway,59.75,10.833333333333,24,8,false,true
